Var1,Var2,Var3,Var4
EX_2hibup_S[e],"exchange reaction for S-2-hydroxy-ibuprofen in hepatic vein",0,-0
EX_2hibupglu_S[e],"exchange reaction for 2-hydroxy S-ibuprofen-glucuronide in hepatic vein",0,-0
EX_31dmt[e],"exchange reaction for 31-O-desmethyl tacrolimus in intestinal lumen",0,-0
EX_35dhpvs[e],"exchange reaction for 3-alpha-5-beta-dihydroxy pravastatin in portal blood",0,0
EX_35dsmv[e],"exchange reaction for 3,5-dihydrodiol-simvastatin-lactone form in bile",0,-0
EX_3hibup_R[e],"exchange reaction for R-3-hydroxy-ibuprofen in hepatic vein",0,-0
EX_3hibup_S[e],"exchange reaction for S-3-hydroxy-ibuprofen in hepatic vein",0,-0
EX_3hibupglu_S[e],"exchange reaction for 3-hydroxy S-ibuprofen-glucuronide in hepatic vein",0,-0
EX_3hlvstacid[e],"exchange reaction for 3-hydroxy-lovastatin acid form in bile",0,-0
EX_3hpvs[e],"exchange reaction for 3-hydroxy pravastatin in portal blood",0,0
EX_3hpvstet[e],"exchange reaction of 3-S-hydroxy-pravastatin-tetranor in hepatic vein",0,-0
EX_3hsmvacid[e],"exchange reaction for 3-hydroxy-simvastatin-acid form form in bile",0,-0
EX_3ispvs[e],"exchange reaction for 3-alpha-iso-pravastatin in portal blood",0,0
EX_3ohacmp[e],"exchange reaction for 3-OH-acetaminophen in hepatic vein",0,-0
EX_4bhglz[e],"exchange reaction for 4-beta-OH-gliclazide in hepatic vein",0,-0
EX_4hatvacid[e],"exchange reaction for 4-hydroxy-atorvastatin-acid in portal blood",0,0
EX_4hatvlac[e],"exchange reaction for 4-hydroxy-atorvastatin-lactone in portal blood",0,0
EX_4hmdgluc[e],"exchange reaction for 4-OH-midazolam-glucuronide in hepatic vein",0,-0
EX_4ohmdz[e],"exchange reaction for 4-OH-midazolam in hepatic vein",0,-0
EX_56dhpvs[e],"exchange reaction of 3-keto-5,6,-dihydroxy-pravastatin in hepatic vein",0,-0
EX_56eppvs[e],"exchange reaction of 5,6-epoxy-3-alpha-iso-pravastatin in hepatic vein",0,-0
EX_5ohfvs[e],"exchnage reaction for 5-hydroxy-fluvastatin in bile",0,-0
EX_5ohfvsglu[e],"exchnage reaction for 5-hydroxy-fluvastatin-glucuronide in hepatic vein",0,-0
EX_6ahglz[e],"exchange reaction for 6-alpha-OH-gliclazide in hepatic vein",0,-0
EX_6bhglz[e],"exchange reaction for 6-beta-OH-gliclazide in hepatic vein",0,-0
EX_6bhglzglc[e],"exchange reaction for 6-beta-OH-gliclazide-glucuronide in hepatic vein",0,-0
EX_6csmvacid[e],"exchange reaction for 6-beta-carboxy-simvastatin-acid form in bile",0,-0
EX_6epvs[e],"exchange reaction for 6-epi-pravastatin in portal blood",0,0
EX_6hlvst[e],"exchange reaction for 6-beta-hydroxy-lovastatin in portal blood",0,-0
EX_6hmsmvacid[e],"exchange reaction for6-beta-hydroxy-methyl-simvastatin-acid form in bile",0,-0
EX_6hsmvacid[e],"exchange reaction for 6-beta-hydroxy simvastatin acid in bile",0,-0
EX_6melvacid[e],"exchange reaction for 6-exomethylene-lovastatin-acid form in bile",0,-0
EX_6melvst[e],"exchange reaction for 6-exomethylene-lovastatin in portal blood",0,-0
EX_6ohfvs[e],"exchnage reaction for 6-hydroxy-fluvastatin in bile",0,-0
EX_6ohfvsglu[e],"exchange reaction for 6-hydroxy-fluvastatin-glucuronide in hepatic vein",0,-0
EX_7ahglz[e],"exchange reaction for 7-alpha-OH-gliclazide in hepatic vein",0,-0
EX_7bhglz[e],"exchange reaction for 7-beta-OH-gliclazide in hepatic vein",0,-0
EX_7bhglzglc[e],"exchange reaction for 7-beta-OH-gliclazide-glucuronide in hepatic vein",0,-0
EX_7hpvs[e],"exchange reaction of 7-hydroxy-3-alpha-iso-pravastatin in hepatic vein",0,-0
EX_acmp[e],"exchange reaction for acetaminophen in small intestinal lumen",0,-0
EX_acmpglu[e],"exchange reaction for acetaminophen-glucuronide-conjugate in portal blood",0,-0
EX_acmpglut[e],"exchange reaction for acetaminophen-glutathione-conjugate in intestinal lumen",0,-0
EX_allop[e],"exchange reaction for allopurinol in intestinal lumen",0,-0
EX_am19cs[e],"exchange reaction for AM19-cyclosporine in hepatic vein",0,-0
EX_am1a4ncs[e],"exchange reaction for AM1A4N-cyclosporine in bile",0,-0
EX_am1accs[e],"exchange reaction for AM1Ac-cyclosporine in hepatic vein",0,-0
EX_am1acs[e],"exchange reaction for AM1A (cyclosporine) in portal blood",0,-0
EX_am1alcs[e],"exchange reaction for AM1AL (cyclosporine) in portal blood",0,-0
EX_am1c4n9cs[e],"exchange reaction for AM1c4N9-cyclosporine in bile",0,-0
EX_am1c9cs[e],"exchange reaction for AM1c9-cyclosporine in hepatic vein",0,-0
EX_am1ccs[e],"exchange reaction for AM1c-cyclosporine in hepatic vein",0,-0
EX_am1cglc[e],"exchange reaction for AM1c-glucuronide in bile",0,-0
EX_am1csa[e],"exchange reaction for AM1 (cyclosporine) in portal blood",0,-0
EX_am4n9cs[e],"exchange reaction for AM4N9-cyclosporine in hepatic vein",0,-0
EX_am4ncs[e],"exchange reaction for AM4N (cyclosporine) in portal blood",0,-0
EX_am9csa[e],"exchange reaction for AM9 (cyclosporine) in portal blood",0,-0
EX_atvacid[e],"exchange reaction for atorvastatin in intestinal lumen",0,-0
EX_atvlac[e],"exchange reaction for atorvastatin-lactone in portal blood",0,0
EX_caribup_R[e],"exchange reaction for R-carboxy ibuprofen in hepatic vein",0,-0
EX_caribup_s[e],"exchange reaction for S-carboxy ibuprofen in hepatic vein",0,-0
EX_caribupglu_S[e],"exchange reaction for S-carboxy ibuprofen glucuronide in hepatic vein",0,-0
EX_crglz[e],"exchange reaction for carboxy-gliclazide in hepatic vein",0,-0
EX_crvs[e],"exchange reaction for cerivastatin in intestinal lumen",0,-0
EX_crvsm1[e],"exchange reaction for cerivastatin-M1 in hepatic vein",0,-0
EX_crvsm23[e],"exchange reaction for cerivastatin-M23 in hepatic vein",0,-0
EX_crvsm24[e],"exchange reaction for cerivastatin-M24 in hepatic vein",0,-0
EX_csa[e],"exchange reaction for cyclosporine in intestinal lumen",0,-0
EX_csasulp[e],"exchange reaction for cyclosporine-sulphate in hepatic vein",0,-0
EX_cysacmp[e],"exchange reaction for cysteine-conjugate-acetaminophen in hepatic vein",0,-0
EX_deoxfvs[e],"exchange reaction for deoxy-fluvastatin-dinor in hepatic vein",0,-0
EX_desfvs[e],"exchange reaction for N-desisopropyl-fluvastatin in bile",0,-0
EX_dhglz[e],"exchange reaction for dehydro-gliclazide in hepatic vein",0,-0
EX_dspvs[e],"exchange reaction of desacyl dehydro-pravastatin in hepatic vein",0,-0
EX_epoxtac[e],"exchange reaction for 31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus in hepatic vein",0,-0
EX_fvs[e],"exchange reaction for fluvastatin in intestinal lumen",0,0
EX_fvstet[e],"exchange reaction for des-isopropyl-dihydro-fluvastatin-tetranor in hepatic vein",0,-0
EX_fvstetglu[e],"exchange reaction for des-isopropyl-dihydro-fluvastatin-tetranor-glucuronide in hepatic vein",0,-0
EX_glc3meacp[e],"exchange reaction for glucuronide-conjugate of 3-methoxy-acetaminophen in hepatic vein",0,-0
EX_glz[e],"exchange reaction for gliclazide in intestinal lumen",0,-0
EX_gtacmp[e],"exchange reaction for glucuronide-thiomethyl-acetaminophen conjugate in hepatic vein",0,-0
EX_ibup_R[e],"exchange reaction for ibuprofen_R in intestinal lumen",0,0
EX_ibup_S[e],"exchange reaction for ibuprofen_S in intestinal lumen",0,-0
EX_ibupgluc[e],"exchange reaction for ibuprofen acyl glucuronide in portal blood",0,-0
EX_isolvstacid[e],"exchange reaction for 3-hydroxy-iso-delta-4,5-hydroxy acid form of lovastatin in bile",0,-0
EX_lst4exp[e],"exchange reaction for Losartan-E3174 in portal blood",0,0
EX_lstn[e],"exchange reaction for losartan in intestinal lumen",0,0
EX_lstn1gluc[e],"exchange reaction for Losartan-N1-glucuronide in hepatic vein",0,-0
EX_lstnm1[e],"exchange reaction for Losartan-M1 in hepatic vein",0,-0
EX_lstnm2[e],"exchange reaction for Losartan-M2 in hepatic vein",0,-0
EX_lstnm4[e],"exchange reaction for Losartan-M4 (glucuronide derivative) in hepatic vein",0,-0
EX_lstnm5[e],"exchange reaction for Losartan-M5 in hepatic vein",0,-0
EX_lstnm7[e],"exchange reaction for Losartan-N2-glucuronide / Losartan-M7 in portal blood",0,0
EX_lvst[e],"exchange reaction for lovastatin in intestinal lumen",0,-0
EX_mdz[e],"exchange reaction for midazolam in intestinal lumen",0,-0
EX_mdzglc[e],"exchange reaction for midazolam-glucuronide in hepatic vein",0,-0
EX_meracmp[e],"exchange reaction for acetaminophen-mercapturate-conjugate in portal blood",0,-0
EX_mhglz[e],"exchange reaction for Methyl-hydroxy-gliclazide in hepatic vein",0,-0
EX_ndersv[e],"exchange reaction for N-desmethyl-rosuvastatin in bile",0,-0
EX_nfd[e],"exchange reaction for nifedipine in intestinal lumen",0,-0
EX_nfdac[e],"exchange reaction of acid metabolite of nifedipine in portal vein",0,-0
EX_nfdlac[e],"exchange reaction of lactone form of nifedipine in portal vein",0,-0
EX_nfdnpy[e],"exchange reaction of nitropyridine metabolite of nifedipine in portal vein",0,-0
EX_nfdoh[e],"exchange reaction of hydroxy metabolite of nifedipine in portal vein",0,-0
EX_oxyp[e],"exchange reaction for oxypurinol in portal blood",0,0
EX_oxyp1rb[e],"exchange reaction for oxypurinol-1-riboside in hepatic vein",0,-0
EX_oxyp7rb[e],"exchange reaction for oxypurinol-7-riboside in hepatic vein",0,-0
EX_profvs[e],"exchnage reaction for des-isoproylpropionic-acid-fluvastatin in hepatic vein",0,-0
EX_ptvst[e],"exchange reaction for pitavastatin in intestinal lumen",0,0
EX_ptvstlac[e],"exchange reaction for pravastatin-lactone in hepatic vein",0,-0
EX_ptvstm3[e],"exchange reaction for pitavastatin-M3 in bile",0,-0
EX_pvs[e],"exchange reaction for pravastatin in intestinal lumen",0,-0
EX_pvsgluc[e],"exchange reaction of pravastatin glucuronide in hepatic vein",0,-0
EX_rsv[e],"exchange reaction for rosuvastatin in intestinal lumen",0,0
EX_rsvlac[e],"exchange reaction for rosuvastatin-5S-lactone in bile",0,-0
EX_s3meacmp[e],"exchange reaction for sulphate-conjugate-3-methoxy-acetaminophen in hepatic vein",0,-0
EX_smv[e],"exchange reaction for simvastatin in intestinal lumen",0,0
EX_smvacid[e],"exchange reaction for simvastatin dihydroxy acid form in hepatic vein",0,-0
EX_stacmp[ev],"exchange reaction for sulphate-thiomethyl-acetaminophen conjugate in hepatic vein",0,-0
EX_sulpacmp[e],"exchange reaction for acetaminophen-sulphate in hepatic vein",0,-0
EX_tacr[e],"exchange reaction for tacrolimus in intestinal lumen",0,-0
EX_tauribup_S[e],"exchange reaction for taurine conjugate of S-ibuprofen in hepatic vein",0,-0
EX_thrfvs[e],"exchange reaction for threo-isomer of fluvastain in hepatic vein",0,-0
EX_tlacfvs[e],"exchange reaction for trans-lactone-fluvastatin in hepatic vein",0,-0
EX_tmd[e],"exchange reaction for torasemide in intestinal lumen",0,0
EX_tmdm1[e],"exchange reaction for Torasemide-M1 in hepatic vein",0,-0
EX_tmdm3[e],"exchange reaction for Torasemide-M3 in hepatic vein",0,-0
EX_tmdm5[e],"exchange reaction for Torasemide-M5 in hepatic vein",0,-0
EX_tripvs[e],"exchange reaction of triol metabolite of pravastatin in hepatic vein",0,-0
EX_tsacmgluc[e],"exchange reaction for thiomethyl-sulphoxide-acetaminophen-glucuronide in hepatic vein",0,-0
EX_tsacmsul[e],"exchange reaction for thiomethyl-sulphoxide-acetaminophen-sulphate in hepatic vein",0,-0
FVSGLUChc,"glucuronidation of fluvastatin",0,702.61640825147
FVSTETGLUhc,"glucuronidation of des-isopropyl-dihydro-fluvastatin-tetranor",0,0
FVSTETGLUtev,"exit of des-isopropyl-dihydro-fluvastatin-tetranor-glucuronide into hepatic vein for excretion in urine",0,0
FVSTETtev,"exit of des-isopropyl-dihydro-fluvastatin-tetranor into hepatic vein for excretion in urine",0,0
FVShc,"hydrolysis of lactone to fluvastatin in hepatocytes",0,702.616408251475
FVSteb,"efflux of fluvastatin into bile for excretion into faeces",0,1000
FVStep,"efflux of fluvastatin from enterocytes into portal blood",-1000,1000
FVStu,"uptake of fluvastatin by enterocytes",-1000,1000
GLC3MEACPhr,"glucuronidation of 3-methoxy-acetaminophen in hepatocytes",0,0
GLC3MEACPtev,"efflux of glucuronide-conjugate of 3-methoxy-acetaminophen into hepatic vein",0,0
GLZABCteb,"excretion of gliclazide into bile",0,1000
GLZtd,"uptake of gliclazide into enterocytes",0,1000
GTACMPhr,"glucuronidation of thiomethyl-acetaminophen conjugate in hepatocytes",0,0
GTACMPtev,"efflux of glucuronide-thiomethyl-acetaminophen conjugate into hepatic vein",0,0
IBUPGLUCtchep,"uptake of ibuprofen acyl glucuronide into hepatocytes",0,1000
IBUPGLUCtpvb,"release of iboprofen acyl glucuronides into the portal blood",0,1000
IBUPGT_HEP,"glucuronidation of ibuprofen in hepatocytes",0,0
IBUP_RASCL1hep,"thioesterification of ibuprofen_R in hepatocytes",0,0
IBUP_RCYP2hep,"oxidation of R-ibuprofen to 2-hydroxy-ibuprofen in heaptocytes",0,0
IBUP_RCYP3hep,"oxidation of R-ibuprofen to 3-hydroxy-ibuprofen in heaptocytes",0,0
IBUP_RCYPCARhep,"oxidation of R-3-hydroxy ibuprofen to R-carboxy ibuprofen",0,0
IBUP_Rshep,"chiral conversion of R to S form of iburpofen in hepatocytes",0,0
IBUP_Rtdhep,"uptake of ibuprofen-R into hepatocytes",-1000,1000
IBUP_Rtdu,"passive diffusion of ibuprofen_R",-1000,1000
IBUP_SACOT2,"hydrolysis of ibuprofen-CoA in hepatocytes",0,0
IBUP_SCONJhep,"taurine conjugation of S-ibuprofen",0,0
IBUP_SCYP1hep,"oxidation of S-ibuprofen to 1-hydroxy ibuprofen",0,0
IBUP_SCYP2hep,"oxidation of S-ibuprofen to 2-hydroxy-ibuprofen in heaptocytes",0,0
IBUP_SCYP3hep,"oxidation of S-ibuprofen to 3-hydroxy-ibuprofen in heaptocytes",0,0
IBUP_SCYPCARhep,"oxidation of S-3-hydroxy ibuprofen to S-carboxy ibuprofen",0,0
IBUP_Stbc,"biliary excretion of ibuprofen from hepatocytes",0,1000
IBUP_Stdhep,"uptake of ibuprofen-S into hepatocytes",-1000,1000
IBUP_Stdu,"passive diffusion of ibuprofen_S",-1000,1000
ISOLVSTAChep,"acid catalyzed rearrangement of 6-beta-hydroxy-lovastatin-acid form",0,0
ISOLVSTtbc,"release of 3-hydroxy-iso-delta-4,5-hydroxy acid form of lovastatin into bile",0,0
LST4EXPTDhc,"uptake of Losartan-E3174 into hepatocytes via diffusion",-1000,1000
LST4EXPhr,"oxidation of losartan to active metabolite EXP3174 (M6) in hepatocytes",0,0
LST4EXPthc,"uptake of Losartan-E3174 into hepatocytes",-1000,1000
LSTN1GLUChr,"formation of losartan-N1-glucuronide in hepatocytes",0,0
LSTN1GLUCtev,"efflux of Losartan-N1-glucuronide into hepatic vein",0,0
LSTNtu,"efflux of losartan by P-gp from the enterocytes into lumen",0,1000
LSTNM1hr,"oxidation of losartan to Losartan-M1 in hepatocytes",0,0
LSTNM1tev,"efflux of Losartan-M1 into hepatic vein",0,0
LSTNM2hr,"oxidation of losartan to Losartan-M2 in hepatocytes",0,0
LSTNM2tev,"efflux of Losartan-M2 into hepatic vein",0,0
LSTNM4hr,"glucuronidation of losartan-M6 to losartan-M4 in hepatocytes",0,0
LSTNM4tev,"efflux of Losartan-M4 (glucuronide derivative) into hepatic vein",0,0
LSTNM5hr,"oxidation of losartan to Losartan-M5 in hepatocytes",0,0
LSTNM5tev,"efflux of Losartan-M5 into hepatic vein",0,0
LSTNM7TDhc,"uptake of Losartan-N2-glucuronide / Losartan-M7 into hepatocytes via diffusion",-1000,1000
LSTNM7hr,"glucuronidation of losartan to losartan-M7/Losartan-N2-glucuronide in hepatocytes",0,0
LSTNM7thc,"uptake of Losartan-N2-glucuronide / Losartan-M7 into hepatocytes",-1000,1000
LSTNRATt,"uptake of losartan via antiport into enterocytes",-1000,1000
LSTNtd,"uptake of losartan via diffusion into enterocytes",-1000,1000
LVACLAChep,"reconversion of open acid form to lactone form of lovastatin",0,1000
LVSTACIDhep,"conversion of pro-durg lovastatin to active hydroxyacid form in hepatocytes",0,1000
LVSTACIDtu,"efflux of lovastatin acid by P-gp from the enterocytes into lumen",0,0
LVSTACOXD6Hhep,"hydroxylation of lovastatin-hydroxyacid form to 6-beta-hydroxy-lovastatin-acid form",0,0
LVSTACOXD6MEhep,"hydroxylation of lovastatin-hydroxyacid form to 6-beta-hydroxy-lovastatin-acid form",0,0
LVSTOXD3Hhep,"oxidation of lovastatin to 3-hydroxy-lovastatin in hepatocytes",0,0
LVSTOXD6Hhep,"oxidation of lovastatin to 6-beta-hydroxy-lovastatin in hepatocytes",0,0
LVSTOXD6METhep,"oxidation of lovastatin to 6-exomethylene-lovastatin in hepatocytes",0,0
LVSTPGPtu,"efflux of lovastatin lactone by P-gp from the enterocytes into lumen",0,1000
LVSTtu,"uptake of lovastatin by enterocytes",0,1000
MDZGLCtev,"efflux of midazolam-glucuronide into hepatic vein",0,0
MDZtd,"uptake of midazolam by enterocytes",0,1000
MDZtu,"efflux of midazolam by P-gp from the enterocytes into lumen",0,1000
MERACMPtep,"efflux of acetaminophen-mercapturate-conjugate from enterocytes into portal blood",0,580.337146382076
MERACMPthc,"uptake of acetaminophen-mercapturate-conjugate by the hepatocytes",0,580.337146382074
MHGLZABCt,"excretion of Methyl-hydroxy-gliclazide into bile",0,1000
MHGLZhr,"oxidation of gliclazide to methyl-hydroxy-gliclazide in hepatocytes",0,0
MHGLZtev,"excretion of Methyl-hydroxy-gliclazide into hepatic vein",-1000,0
NDERSVhc,"demethylation of rosuvastatin in hepatocytes",0,0
NDERSVteb,"efflux of N-desmethyl-rosuvastatin into bile",0,0
NFDACOXDhc,"oxidation of acid metabolite of nifedipine in hepatocytes",0,0
NFDACtep,"exit of acid metabolite of nifedipine into portal vein",0,0
NFDDMEThr,"demethylation of nitropyridine metabolite of nifedipine in hepatocytes",0,0
NFDLAChc,"lactonization of hydroxy metabolite of nifedipine in hepatocytes",0,0
NFDLACtep,"exit of lactone form of nifedipine into portal vein",0,0
NFDNPYtep,"exit of nitropyridine metabolite of nifedipine into portal vein",0,0
NFDOHtep,"exit of hydroxy metabolite of nifedipine into portal vein",0,0
NFDOXDhc,"oxidation of nifepine to nitropyridine metabolite in hepatocytes",0,0
NFDtd,"uptake of nifedipine into enterocytes",0,0
OXYP1CONJ,"conjugation of oxypurinol to oxypurinol-1-riboside",0,0
OXYP2CONJ,"conjugation of oxypurinol to oxypurinol-7-riboside",0,0
OXYPR1tehv,"release of oxypurinol-1-riboside into hepatic vein",0,0
OXYPR7tehv,"release of oxypurinol-7-riboside into hepatic vein",0,0
OXYPthc,"uptake of oxypurinol by hepatocytes",-1000,1000
OXYPtepv,"release of oxypurinol into portal blood",-1000,1000
PROFVSCOAhc,"beta oxidation (4 cycles) & CYP oxidation of fluvastatin-CoA to des-isoproylpropionic-acid-fluvastatin-CoA in hepatocytes",0,0
PROFVShc,"thioesterase/ hydrolase for release of des-isoproylpropionic-acid-fluvastatin in hepatocytes",0,0
PROFVStev,"exit of des-isoproylpropionic-acid-fluvastatin into hepatic vein",0,0
PTVSTATPtu,"efflux of pitavastatin by BCRP from the enterocytes into lumen",0,1000
PTVSTGLUChc,"glucuronidation of pitavastatin in hepatocytes",0,351.308204125737
PTVSTLAChc,"spontaneous conversion of glucuronide to lactone form of pitavastatin in hepatocytes",0,351.308204125737
PTVSTLACtev,"exit of pravastatin-lactone into hepatic vein",0,0
PTVSTM13hr,"oxidation of pitavastatin to pitavastatin-M13 in hepatocytes",0,0
PTVSTM3eb,"efflux of pitavastatin-M3 into bile",0,0
PTVSTM3hc,"oxidation of pitavastatin to pitavastatin-M3 in hepatocytes",0,0
PTVSThc,"hydrolysis of latone to free acid form of pitavastatin in hepatocytes",0,351.308204125736
PTVSTtep,"efflux of pitavastatin from enterocytes into portal blood",-1000,1000
PTVSTtu,"uptake of pitavastatin by enterocytes",-1000,1000
PVSATPtu,"pravastatin efflux into lumen for excretion into feces",0,1000
PVSGLUChc,"glucuronidation of pravastatin in hepatocytes",0,0
PVSGLUCteb,"efflux of pravastatin glucuronide into bile",0,1000
PVSGLUCtev,"exit of pravastatin glucuronide into hepatic vein",-1000,0
PVSHtu,"uptake of pravastatin by enterocytes via proton coupled mechanism",-1000,1000
PVSOATPtu,"uptake of pravastatin by enterocytes",-1000,1000
PVStep,"pravastatin exit into portal blood",-1000,1000
RSVATPtu,"efflux of rosuvastatin by BCRP from the enterocytes into lumen",0,1000
RSVGLUChc,"glucuronidation of rosuvastatin in hepatocytes",0,351.308204125736
RSVLAChv,"spontaneous conversion to rosuvastatin-5S-lactone in hepatocytes",0,351.308204125732
RSVLACteb,"efflux of rosuvastatin-5S-lactone into bile",0,0
RSVSPONhc,"conversion of lactone to open acid form of rosuvastatin",0,351.308204125735
RSVhc,"beta-glucuronidase of rosuvastatin-glucuronide in hepatocytes",0,351.308204125735
RSVtev,"exit of rosuvastatin into hepatic vein",-1000,1000
RSVtu,"uptake of rosuvastatin by enterocytes",-1000,1000
S3MEACMPhc,"sulphation of 3-methoxy-acetaminophen in hepatocytes",0,0
